measure_name,location,location_name,sex_name,age_name,metric_name,year,val,lower,upper
Prevalence,48,Hungary,Male,All ages,Number,2015,784541.173802129,678354.0057149616,899897.0805124197
Prevalence,48,Hungary,Female,All ages,Number,2015,790233.3163370896,689760.9668512539,909447.8399009292
Prevalence,48,Hungary,Both,All ages,Number,2015,1574774.4901392192,1375672.0882506105,1808260.93525872
Prevalence,48,Hungary,Male,All ages,Rate,2015,16688.43497682485,14429.665508540951,19142.238056397706
Prevalence,48,Hungary,Female,All ages,Rate,2015,15280.01024164343,13337.26941130027,17585.15114541048
Prevalence,48,Hungary,Both,All ages,Rate,2015,15950.65724027539,13933.97854238766,18315.60681221204
Prevalence,48,Hungary,Male,Age-standardized,Rate,2015,14684.96344531322,12670.66359855874,16948.21222486019
Prevalence,48,Hungary,Female,Age-standardized,Rate,2015,13518.55918335338,11756.279690472971,15545.34767116448
Prevalence,48,Hungary,Both,Age-standardized,Rate,2015,14089.54989634649,12245.13033394259,16214.04599216388
Prevalence,48,Hungary,Male,<20 years,Number,2015,83546.89279876466,63535.447855927065,107756.41331464102
Prevalence,48,Hungary,Female,<20 years,Number,2015,73832.21934457029,54466.64318443554,93969.63285366916
Prevalence,48,Hungary,Both,<20 years,Number,2015,157379.11214333487,120087.29550508792,200643.37246913428
Prevalence,48,Hungary,Male,<20 years,Rate,2015,8347.634318620401,6348.1796534137,10766.54204248325
Prevalence,48,Hungary,Female,<20 years,Rate,2015,7788.887125972719,5745.92690914957,9913.27187593412
Prevalence,48,Hungary,Both,<20 years,Rate,2015,8075.84841090713,6162.2332301102,10295.93723491169
Prevalence,48,Hungary,Male,55+ years,Number,2015,236662.21739022844,188239.9741518075,302040.7677740627
Prevalence,48,Hungary,Female,55+ years,Number,2015,296535.61574847216,239707.121460564,365510.9871464412
Prevalence,48,Hungary,Both,55+ years,Number,2015,533197.8331387005,431292.5227415884,658843.5008791992
Prevalence,48,Hungary,Male,55+ years,Rate,2015,18072.60668682533,14374.86326756714,23065.21108253913
Prevalence,48,Hungary,Female,55+ years,Rate,2015,15813.95252314091,12783.34485612514,19492.34119089108
Prevalence,48,Hungary,Both,55+ years,Rate,2015,16742.6939852377,13542.81333792516,20688.0344101355
Prevalence,48,Hungary,Male,20-54 years,Number,2015,464332.0636131358,378760.0414043127,567072.6947604709
Prevalence,48,Hungary,Female,20-54 years,Number,2015,419865.4812440474,344105.92218370293,512267.5105404389
Prevalence,48,Hungary,Both,20-54 years,Number,2015,884197.5448571834,728022.0620832893,1077632.9186654896
Prevalence,48,Hungary,Male,20-54 years,Rate,2015,19421.99367727879,15842.703327697369,23719.4093522077
Prevalence,48,Hungary,Female,20-54 years,Rate,2015,17877.18049486103,14651.463278194578,21811.50667697187
Prevalence,48,Hungary,Both,20-54 years,Rate,2015,18656.45534590226,15361.17259212975,22737.91704500197
Prevalence,24,Marshall Islands,Male,All ages,Number,2015,10015.171312509125,9015.410839396862,10967.89979470274
Prevalence,24,Marshall Islands,Female,All ages,Number,2015,9490.455629283671,8567.25420690147,10414.458902165496
Prevalence,24,Marshall Islands,Both,All ages,Number,2015,19505.62694179279,17610.229268962146,21365.47170279442
Prevalence,24,Marshall Islands,Male,All ages,Rate,2015,38267.04192690461,34447.04976225091,41907.32921061008
Prevalence,24,Marshall Islands,Female,All ages,Rate,2015,38257.71765726984,34536.128227010435,41982.5394897675
Prevalence,24,Marshall Islands,Both,All ages,Rate,2015,38262.50463928083,34544.466635868695,41910.80156449751
Prevalence,24,Marshall Islands,Male,Age-standardized,Rate,2015,41247.29400175976,37555.13259444399,44597.90961709903
Prevalence,24,Marshall Islands,Female,Age-standardized,Rate,2015,40856.119472980616,37450.33854378837,44203.34945446145
Prevalence,24,Marshall Islands,Both,Age-standardized,Rate,2015,41049.80524723621,37632.649504615976,44251.48632314137
Prevalence,24,Marshall Islands,Male,<20 years,Number,2015,3528.220409079768,2757.874548761734,4312.834371613675
Prevalence,24,Marshall Islands,Female,<20 years,Number,2015,3254.833751072465,2504.417217012912,3983.512777205264
Prevalence,24,Marshall Islands,Both,<20 years,Number,2015,6783.054160152225,5254.57810662551,8195.258775543973
Prevalence,24,Marshall Islands,Male,<20 years,Rate,2015,27241.06687765952,21293.296991785228,33298.9994749335
Prevalence,24,Marshall Islands,Female,<20 years,Rate,2015,27309.20476603825,21012.94500109617,33423.07916187216
Prevalence,24,Marshall Islands,Both,<20 years,Rate,2015,27273.720211134478,21127.92994482601,32951.99914738917
Prevalence,24,Marshall Islands,Male,55+ years,Number,2015,1028.8378991404804,861.9937512446992,1164.5098810522536
Prevalence,24,Marshall Islands,Female,55+ years,Number,2015,955.9400024336236,814.116844234707,1079.19487206046
Prevalence,24,Marshall Islands,Both,55+ years,Number,2015,1984.777901574104,1662.911100836652,2233.9174147995086
Prevalence,24,Marshall Islands,Male,55+ years,Rate,2015,49950.0054319122,41849.7341446284,56536.87032006702
Prevalence,24,Marshall Islands,Female,55+ years,Rate,2015,49268.98016990797,41959.43945485527,55621.51454657336
Prevalence,24,Marshall Islands,Both,55+ years,Rate,2015,49619.66464907822,41572.95942246435,55848.17973244085
Prevalence,24,Marshall Islands,Male,20-54 years,Number,2015,5458.113004288887,4771.507541120691,5971.069613450918
Prevalence,24,Marshall Islands,Female,20-54 years,Number,2015,5279.681875777583,4678.904296304548,5845.822438483861
Prevalence,24,Marshall Islands,Both,20-54 years,Number,2015,10737.794880066464,9448.034794527284,11743.880398669928
Prevalence,24,Marshall Islands,Male,20-54 years,Rate,2015,48906.88134535481,42754.62105102725,53503.17827066396
Prevalence,24,Marshall Islands,Female,20-54 years,Rate,2015,48225.314928407766,42737.73278734428,53396.51796158963
Prevalence,24,Marshall Islands,Both,20-54 years,Rate,2015,48569.37011079593,42735.50611466263,53120.11264796955
Prevalence,35,Georgia,Male,All ages,Number,2015,411222.5823323325,355639.0705962096,471236.7337069933
Prevalence,35,Georgia,Female,All ages,Number,2015,424580.9454402263,364532.0594206485,481636.6588229167
Prevalence,35,Georgia,Both,All ages,Number,2015,835803.5277725591,721302.5639942032,948792.46324174
Prevalence,35,Georgia,Male,All ages,Rate,2015,22560.81747222892,19511.35103575114,25853.36115315987
Prevalence,35,Georgia,Female,All ages,Rate,2015,21232.99522515332,18229.99256141514,24086.31142512145
Prevalence,35,Georgia,Both,All ages,Rate,2015,21866.18048086969,18870.6215294933,24822.18194917501
Prevalence,35,Georgia,Male,Age-standardized,Rate,2015,20921.956078507752,18089.29609370798,23894.93882777008
Prevalence,35,Georgia,Female,Age-standardized,Rate,2015,19349.61360893449,16847.68051644689,22032.53698877598
Prevalence,35,Georgia,Both,Age-standardized,Rate,2015,20108.25779466906,17377.141596074867,22879.84822240837
