measure_name,location,location_name,sex_name,age_name,metric_name,year,val,lower,upper
Prevalence,23,Kiribati,Male,All ages,Number,2011,22327.81698993194,20169.129461344448,24207.648331993267
Prevalence,23,Kiribati,Female,All ages,Number,2011,23650.3825356974,21616.38533336063,25600.79711054588
Prevalence,23,Kiribati,Both,All ages,Number,2011,45978.19952562934,41587.48463622169,49669.54639867614
Prevalence,23,Kiribati,Male,All ages,Rate,2011,41691.767393924776,37660.94349570764,45201.89519049217
Prevalence,23,Kiribati,Female,All ages,Rate,2011,42919.20213059486,39228.03405209166,46458.68980061584
Prevalence,23,Kiribati,Both,All ages,Rate,2011,42314.23895310987,38273.416108322126,45711.4257776581
Prevalence,23,Kiribati,Male,Age-standardized,Rate,2011,44183.86439744525,40684.989028718446,47142.31991453297
Prevalence,23,Kiribati,Female,Age-standardized,Rate,2011,44484.66071294299,41107.36375270835,47561.50123835324
Prevalence,23,Kiribati,Both,Age-standardized,Rate,2011,44321.73386934169,40862.48959791654,47503.47527210198
Prevalence,23,Kiribati,Male,<20 years,Number,2011,8217.418240309611,6574.693376210465,9886.014071546258
Prevalence,23,Kiribati,Female,<20 years,Number,2011,8142.467497230717,6612.641967485948,9818.783794665494
Prevalence,23,Kiribati,Both,<20 years,Number,2011,16359.88573754032,13130.492276832603,19663.45873830012
Prevalence,23,Kiribati,Male,<20 years,Rate,2011,31647.42278681534,25320.86050457225,38073.62091707804
Prevalence,23,Kiribati,Female,<20 years,Rate,2011,32875.81371428633,26699.030184188872,39644.06453499037
Prevalence,23,Kiribati,Both,<20 years,Rate,2011,32247.11262713033,25881.627175982107,38758.81401285557
Prevalence,23,Kiribati,Male,55+ years,Number,2011,2025.2895700118509,1769.1609638059936,2199.0501733442907
Prevalence,23,Kiribati,Female,55+ years,Number,2011,2680.0025117084506,2351.3011265606883,2921.5381732167043
Prevalence,23,Kiribati,Both,55+ years,Number,2011,4705.292081720305,4144.985681636327,5126.125063016416
Prevalence,23,Kiribati,Male,55+ years,Rate,2011,52277.82591300155,45666.50134745254,56763.02482285337
Prevalence,23,Kiribati,Female,55+ years,Rate,2011,52044.526107776925,45661.28290324734,56735.04747348712
Prevalence,23,Kiribati,Both,55+ years,Rate,2011,52144.68914370116,45935.29713356198,56808.417688068126
Prevalence,23,Kiribati,Male,20-54 years,Number,2011,12085.109179610485,10682.605541308698,13009.193531040492
Prevalence,23,Kiribati,Female,20-54 years,Number,2011,12827.912526758211,11667.337037964286,13817.181107468714
Prevalence,23,Kiribati,Both,20-54 years,Number,2011,24913.02170636872,22501.45411564163,26595.683564604333
Prevalence,23,Kiribati,Male,20-54 years,Rate,2011,50960.00867772116,45045.98700723604,54856.65088988002
Prevalence,23,Kiribati,Female,20-54 years,Rate,2011,50929.39169091298,46321.67367503438,54856.98684167687
Prevalence,23,Kiribati,Both,20-54 years,Rate,2011,50944.23915235564,46012.863202778906,54385.08744160952
Prevalence,49,North Macedonia,Male,All ages,Number,2011,202563.07880566968,174496.09487092245,230799.94349308647
Prevalence,49,North Macedonia,Female,All ages,Number,2011,186741.5081381425,160670.9503851589,212021.9930552087
Prevalence,49,North Macedonia,Both,All ages,Number,2011,389304.5869438124,336106.47394807724,441775.5787749535
Prevalence,49,North Macedonia,Male,All ages,Rate,2011,19919.52095666334,17159.487499554958,22696.26004064553
Prevalence,49,North Macedonia,Female,All ages,Rate,2011,18443.23546805995,15868.41725963978,20940.02335802
Prevalence,49,North Macedonia,Both,All ages,Rate,2011,19182.973869878388,16561.63817092011,21768.48069147836
Prevalence,49,North Macedonia,Male,Age-standardized,Rate,2011,17964.15883498946,15600.722632866373,20299.43531333161
Prevalence,49,North Macedonia,Female,Age-standardized,Rate,2011,16577.45512977268,14352.20877025722,18824.51444582245
Prevalence,49,North Macedonia,Both,Age-standardized,Rate,2011,17274.92980898612,15010.24392605333,19465.107961484908
Prevalence,49,North Macedonia,Male,<20 years,Number,2011,26711.3792296364,20451.873902293853,33744.992218206295
Prevalence,49,North Macedonia,Female,<20 years,Number,2011,23174.290099890943,17560.659389101285,29326.136838868857
Prevalence,49,North Macedonia,Both,<20 years,Number,2011,49885.669329527394,37895.18709680415,62912.2156426285
Prevalence,49,North Macedonia,Male,<20 years,Rate,2011,10406.45767766835,7967.82368905508,13146.67544244183
Prevalence,49,North Macedonia,Female,<20 years,Rate,2011,9569.94152594384,7251.764036194,12110.37807501698
Prevalence,49,North Macedonia,Both,<20 years,Rate,2011,10000.37724284632,7596.69403557493,12611.75600258391
Prevalence,49,North Macedonia,Male,55+ years,Number,2011,52262.53582924946,40976.67561956721,65410.26662889782
Prevalence,49,North Macedonia,Female,55+ years,Number,2011,52989.836234134455,42563.7529340441,65656.47887346167
Prevalence,49,North Macedonia,Both,55+ years,Number,2011,105252.37206338398,83730.46182823145,129557.12128230876
Prevalence,49,North Macedonia,Male,55+ years,Rate,2011,22136.15745065999,17355.95353204632,27704.96949703264
Prevalence,49,North Macedonia,Female,55+ years,Rate,2011,20158.89861580818,16192.50862211535,24977.66355104276
Prevalence,49,North Macedonia,Both,55+ years,Rate,2011,21094.49606789657,16781.11251245852,25965.61133854407
Prevalence,49,North Macedonia,Male,20-54 years,Number,2011,123589.1637467838,101334.0318432515,148033.2922094593
Prevalence,49,North Macedonia,Female,20-54 years,Number,2011,110577.38180411691,89002.17228174326,133642.57975990738
Prevalence,49,North Macedonia,Both,20-54 years,Number,2011,234166.5455509009,191498.13874494453,283132.3723406359
Prevalence,49,North Macedonia,Male,20-54 years,Rate,2011,23579.83291496513,19333.730134781392,28243.57888935142
Prevalence,49,North Macedonia,Female,20-54 years,Rate,2011,21788.53993868005,17537.28794940456,26333.384269897448
Prevalence,49,North Macedonia,Both,20-54 years,Rate,2011,22698.62283525474,18562.617537012447,27445.06016899851
Prevalence,34,Azerbaijan,Male,All ages,Number,2011,1219943.8621915104,1054676.0770178176,1389114.0963369445
Prevalence,34,Azerbaijan,Female,All ages,Number,2011,1184745.6265634256,1025550.5607014712,1363027.8310166793
Prevalence,34,Azerbaijan,Both,All ages,Number,2011,2404689.488754937,2087453.154177805,2734010.5292638964
Prevalence,34,Azerbaijan,Male,All ages,Rate,2011,25984.17017117982,22464.05224866093,29587.40822841036
Prevalence,34,Azerbaijan,Female,All ages,Rate,2011,24863.24601749167,21522.35494471532,28604.702588823173
Prevalence,34,Azerbaijan,Both,All ages,Rate,2011,25419.555115280527,22066.10489683747,28900.75066214232
Prevalence,34,Azerbaijan,Male,Age-standardized,Rate,2011,25264.10030948319,22119.463551118628,28531.189246389265
Prevalence,34,Azerbaijan,Female,Age-standardized,Rate,2011,23539.00376628605,20527.05991412459,26892.456027221917
Prevalence,34,Azerbaijan,Both,Age-standardized,Rate,2011,24382.74675572725,21362.54488173973,27720.923529008534
Prevalence,34,Azerbaijan,Male,<20 years,Number,2011,241183.9574696293,183137.0944753806,303828.34607590403
Prevalence,34,Azerbaijan,Female,<20 years,Number,2011,201784.4461671805,152818.6770581586,253292.4246072714
Prevalence,34,Azerbaijan,Both,<20 years,Number,2011,442968.40363681,336431.6803897299,554815.2505397716
Prevalence,34,Azerbaijan,Male,<20 years,Rate,2011,14780.47346649496,11223.18828342967,18619.50875447194
Prevalence,34,Azerbaijan,Female,<20 years,Rate,2011,13735.55312456082,10402.43238281287,17241.72313736962
Prevalence,34,Azerbaijan,Both,<20 years,Rate,2011,14285.42784869602,10849.69143795534,17892.412113078048
Prevalence,34,Azerbaijan,Male,55+ years,Number,2011,161566.4424614086,128882.86472512348,200091.9941387697
Prevalence,34,Azerbaijan,Female,55+ years,Number,2011,183959.665769363,146873.0607021257,226791.38881834853
Prevalence,34,Azerbaijan,Both,55+ years,Number,2011,345526.1082307716,277039.3366748336,429921.8262542807
Prevalence,34,Azerbaijan,Male,55+ years,Rate,2011,31249.911264219387,24928.30828468928,38701.45907935561
Prevalence,34,Azerbaijan,Female,55+ years,Rate,2011,28605.46842630896,22838.55367435508,35265.74091700959
Prevalence,34,Azerbaijan,Both,55+ years,Rate,2011,29783.99290860068,23880.50408455892,37058.81645232446
Prevalence,34,Azerbaijan,Male,20-54 years,Number,2011,817193.4622604734,677887.058646293,968291.4835073436
Prevalence,34,Azerbaijan,Female,20-54 years,Number,2011,799001.5146268823,649411.6701149044,964812.4500962174
Prevalence,34,Azerbaijan,Both,20-54 years,Number,2011,1616194.9768873558,1320190.074625159,1923713.3388779005
Prevalence,34,Azerbaijan,Male,20-54 years,Rate,2011,32095.10957543022,26623.878471612177,38029.45410032952
Prevalence,34,Azerbaijan,Female,20-54 years,Rate,2011,30118.169941872653,24479.41672787657,36368.37327849382
Prevalence,34,Azerbaijan,Both,20-54 years,Rate,2011,31086.34833321463,25392.90686628004,37001.242919824814
Prevalence,163,India,Male,All ages,Number,2011,185504347.1776257,162786732.37888134,209973424.1722113
Prevalence,163,India,Female,All ages,Number,2011,159532785.0245745,140426923.4999818,179424825.97477356
Prevalence,163,India,Both,All ages,Number,2011,345037132.2021998,303169672.9354671,389169441.5659106
Prevalence,163,India,Male,All ages,Rate,2011,28834.27709604723,25303.11456517117,32637.68201394285
Prevalence,163,India,Female,All ages,Rate,2011,26264.1133912698,23118.68774448187,29538.9688952299
Prevalence,163,India,Both,All ages,Rate,2011,27586.11031066356,24238.75942588261,31114.538531131708
Prevalence,163,India,Male,Age-standardized,Rate,2011,28804.315138882703,25303.57327981964,31987.629902190467
Prevalence,163,India,Female,Age-standardized,Rate,2011,26279.73806508534,23177.05955070197,29407.72326922027
Prevalence,163,India,Both,Age-standardized,Rate,2011,27571.06328109975,24237.54901636831,30704.362476738268
Prevalence,186,Seychelles,Male,Age-standardized,Rate,2011,30584.52868706641,26747.37543292444,34517.59485096182
Prevalence,186,Seychelles,Female,Age-standardized,Rate,2011,30000.33051676093,26324.413997344043,33696.45678223766
Prevalence,186,Seychelles,Both,Age-standardized,Rate,2011,30313.126950869668,26764.22028004028,34096.96228818565
Prevalence,186,Seychelles,Male,<20 years,Number,2011,2402.4412529530896,1823.3753809270536,3062.159567852189
Prevalence,186,Seychelles,Female,<20 years,Number,2011,2290.4997591295964,1733.2531070262676,2912.919363380218
Prevalence,186,Seychelles,Both,<20 years,Number,2011,4692.941012082683,3579.28878153144,5978.487278580582
Prevalence,186,Seychelles,Male,<20 years,Rate,2011,15884.26790642713,12055.64673393263,20246.14041579773
Prevalence,186,Seychelles,Female,<20 years,Rate,2011,15920.44753628503,12047.2246493493,20246.66438722802
Prevalence,186,Seychelles,Both,<20 years,Rate,2011,15901.9056561228,12128.324727157007,20257.94494871092
Prevalence,186,Seychelles,Male,55+ years,Number,2011,2507.4935448306865,2036.432325838137,3010.496834443235
Prevalence,186,Seychelles,Female,55+ years,Number,2011,2931.5478642470102,2461.564090289472,3492.9612061621256
Prevalence,186,Seychelles,Both,55+ years,Number,2011,5439.041409077697,4540.210353484647,6464.884706808971
Prevalence,186,Seychelles,Male,55+ years,Rate,2011,39384.4629986297,31985.64309428808,47284.98760367794
Prevalence,186,Seychelles,Female,55+ years,Rate,2011,38736.98307594606,32526.69610782291,46155.40506032055
Prevalence,186,Seychelles,Both,55+ years,Rate,2011,39032.817519978606,32582.43298793615,46394.69459221584
Prevalence,186,Seychelles,Male,20-54 years,Number,2011,11160.099102801789,9123.256499985902,13071.047271874277
Prevalence,186,Seychelles,Female,20-54 years,Number,2011,9232.706988392769,7572.532647802382,10886.876689148872
Prevalence,186,Seychelles,Both,20-54 years,Number,2011,20392.806091194543,16681.13520699425,23958.197588849736
Prevalence,186,Seychelles,Male,20-54 years,Rate,2011,39757.05787601887,32500.95123229186,46564.67456974643
Prevalence,186,Seychelles,Female,20-54 years,Rate,2011,38677.073792446485,31722.37615500762,45606.61717141496
Prevalence,186,Seychelles,Both,20-54 years,Rate,2011,39260.72377946412,32114.92517317084,46124.90177091438
Prevalence,170,Congo,Male,All ages,Number,2011,641605.3781621007,561933.9033434629,724604.1202637189
