measure_name,location,location_name,sex_name,age_name,metric_name,year,val,lower,upper
Prevalence,80,France,Male,All ages,Number,2005,2519923.1505079893,2182263.542899309,2936005.176722346
Prevalence,80,France,Female,All ages,Number,2005,2539718.4699565195,2180924.639964349,2920478.207951635
Prevalence,80,France,Both,All ages,Number,2005,5059641.620464513,4355816.591878672,5834775.504654514
Prevalence,80,France,Male,All ages,Rate,2005,8306.36755990207,7193.347581350509,9677.88964148164
Prevalence,80,France,Female,All ages,Rate,2005,7888.387973942849,6773.97117258627,9071.03107934723
Prevalence,80,France,Both,All ages,Rate,2005,8091.16680782648,6965.63932248485,9330.728426185531
Prevalence,80,France,Male,Age-standardized,Rate,2005,7478.96288754293,6423.57339998143,8691.26905177564
Prevalence,80,France,Female,Age-standardized,Rate,2005,7072.934766142889,5986.46063192209,8185.10230920751
Prevalence,80,France,Both,Age-standardized,Rate,2005,7270.95418646366,6213.71124315145,8446.44004905443
Prevalence,80,France,Male,<20 years,Number,2005,247880.52718439195,188092.474643705,314315.1310359377
Prevalence,80,France,Female,<20 years,Number,2005,224159.52350910412,164326.65783306945,284281.4247782182
Prevalence,80,France,Both,<20 years,Number,2005,472040.0506934962,358952.87351099023,591616.5908326285
Prevalence,80,France,Male,<20 years,Rate,2005,3083.13102237576,2339.48890716232,3909.44275577618
Prevalence,80,France,Female,<20 years,Rate,2005,2925.7497428907,2144.80593721312,3710.4660664559897
Prevalence,80,France,Both,<20 years,Rate,2005,3006.33622608064,2286.10480298531,3767.89720778446
Prevalence,80,France,Male,55+ years,Number,2005,709113.4319047587,574686.2244150927,877552.7599777733
Prevalence,80,France,Female,55+ years,Number,2005,806575.1173524006,662834.0751006242,998520.9970462796
Prevalence,80,France,Both,55+ years,Number,2005,1515688.549257159,1234733.0867901177,1861224.0391970244
Prevalence,80,France,Male,55+ years,Rate,2005,9466.34432729981,7671.8017678162305,11714.93334854449
Prevalence,80,France,Female,55+ years,Rate,2005,8511.37848847358,6994.5521091172495,10536.88608997305
Prevalence,80,France,Both,55+ years,Rate,2005,8932.98558687666,7277.123570895611,10969.46171708162
Prevalence,80,France,Male,20-54 years,Number,2005,1562929.1914188385,1274453.5485321246,1940354.4535101168
Prevalence,80,France,Female,20-54 years,Number,2005,1508983.8290950167,1223768.6134988433,1862978.7642486112
Prevalence,80,France,Both,20-54 years,Number,2005,3071913.020513856,2549336.360790211,3814454.661561996
Prevalence,80,France,Male,20-54 years,Rate,2005,10555.7249490625,8607.41560943606,13104.78301089745
Prevalence,80,France,Female,20-54 years,Rate,2005,10021.39955759798,8127.24033581898,12372.3357426913
Prevalence,80,France,Both,20-54 years,Rate,2005,10286.31542586902,8536.464984069971,12772.71965855982
Prevalence,7,Democratic People's Republic of Korea,Male,All ages,Number,2005,4955258.815153352,4559621.140987217,5363384.43441406
Prevalence,7,Democratic People's Republic of Korea,Female,All ages,Number,2005,5261434.178528725,4853565.466550672,5645993.691987577
Prevalence,7,Democratic People's Republic of Korea,Both,All ages,Number,2005,10216692.993682075,9439503.552962149,10977281.66366974
Prevalence,7,Democratic People's Republic of Korea,Male,All ages,Rate,2005,41300.78244842449,38003.2462109292,44702.4024326661
Prevalence,7,Democratic People's Republic of Korea,Female,All ages,Rate,2005,41920.730223753686,38671.01661689772,44984.72666876755
Prevalence,7,Democratic People's Republic of Korea,Both,All ages,Rate,2005,41617.73812800191,38451.8539578764,44715.9989948251
Prevalence,7,Democratic People's Republic of Korea,Male,Age-standardized,Rate,2005,40681.46573008325,37435.021765394464,43929.40219080682
Prevalence,7,Democratic People's Republic of Korea,Female,Age-standardized,Rate,2005,40451.73720730392,36929.2729347147,43537.50480614062
Prevalence,7,Democratic People's Republic of Korea,Both,Age-standardized,Rate,2005,40527.59022495463,37450.745047104974,43596.56630186861
Prevalence,7,Democratic People's Republic of Korea,Male,<20 years,Number,2005,1051240.651544248,800810.79691138,1270923.4821853149
Prevalence,7,Democratic People's Republic of Korea,Female,<20 years,Number,2005,1031241.309558082,808730.0666658917,1263767.816874133
Prevalence,7,Democratic People's Republic of Korea,Both,<20 years,Number,2005,2082481.961102331,1614296.143536781,2514063.280200024
Prevalence,7,Democratic People's Republic of Korea,Male,<20 years,Rate,2005,24827.369128431128,18912.91516147674,30015.664234306583
Prevalence,7,Democratic People's Republic of Korea,Female,<20 years,Rate,2005,25463.29041910178,19969.06870128955,31204.807880679506
Prevalence,7,Democratic People's Republic of Korea,Both,<20 years,Rate,2005,25138.25647664667,19486.64682022432,30348.002391691454
Prevalence,7,Democratic People's Republic of Korea,Male,55+ years,Number,2005,827107.0765557783,726913.0448625464,911811.709845104
