measure_name,location,location_name,sex_name,age_name,metric_name,year,val,lower,upper
Prevalence,7,Democratic People's Republic of Korea,Male,All ages,Number,2014,4892553.891535332,4407813.800732943,5355647.304753706
Prevalence,7,Democratic People's Republic of Korea,Female,All ages,Number,2014,5013459.386649744,4485144.092472069,5501204.289775831
Prevalence,7,Democratic People's Republic of Korea,Both,All ages,Number,2014,9906013.27818508,8923104.90414446,10794747.592660576
Prevalence,7,Democratic People's Republic of Korea,Male,All ages,Rate,2014,38825.44207329565,34978.72955192445,42500.37481558831
Prevalence,7,Democratic People's Republic of Korea,Female,All ages,Rate,2014,37906.11323994998,33911.59013264719,41593.88890625708
Prevalence,7,Democratic People's Republic of Korea,Both,All ages,Rate,2014,38354.66166943316,34548.98151539975,41795.71338100212
Prevalence,7,Democratic People's Republic of Korea,Male,Age-standardized,Rate,2014,36568.60100475985,32862.28814081903,39954.09158523728
Prevalence,7,Democratic People's Republic of Korea,Female,Age-standardized,Rate,2014,35129.12573066591,31272.89264141142,38607.36812597182
Prevalence,7,Democratic People's Republic of Korea,Both,Age-standardized,Rate,2014,35783.80016686635,32119.0164440897,39043.79102608905
Prevalence,7,Democratic People's Republic of Korea,Male,<20 years,Number,2014,799253.183411703,616921.0776743246,991126.6960189684
Prevalence,7,Democratic People's Republic of Korea,Female,<20 years,Number,2014,756592.7348312247,592912.9831974924,958380.9563562286
Prevalence,7,Democratic People's Republic of Korea,Both,<20 years,Number,2014,1555845.918242928,1203206.0933214102,1937353.2943752955
Prevalence,7,Democratic People's Republic of Korea,Male,<20 years,Rate,2014,20909.271486361667,16139.279225249811,25928.87659950212
Prevalence,7,Democratic People's Republic of Korea,Female,<20 years,Rate,2014,20670.3296087811,16198.55204498068,26183.24145430922
Prevalence,7,Democratic People's Republic of Korea,Both,<20 years,Rate,2014,20792.39023051156,16079.69679177568,25890.870836689577
Prevalence,7,Democratic People's Republic of Korea,Male,55+ years,Number,2014,912584.9145957788,790024.5869465709,1032610.6629419116
Prevalence,7,Democratic People's Republic of Korea,Female,55+ years,Number,2014,1234469.74122462,1068040.7530937667,1435058.481646649
Prevalence,7,Democratic People's Republic of Korea,Both,55+ years,Number,2014,2147054.655820399,1874716.3000547525,2457152.0064121764
Prevalence,7,Democratic People's Republic of Korea,Male,55+ years,Rate,2014,48686.5210436382,42147.91200488215,55089.9099548178
Prevalence,7,Democratic People's Republic of Korea,Female,55+ years,Rate,2014,44996.20388217961,38929.896680180624,52307.628017651296
Prevalence,7,Democratic People's Republic of Korea,Both,55+ years,Rate,2014,46494.10458244744,40596.6636577582,53209.21013882876
Prevalence,7,Democratic People's Republic of Korea,Male,20-54 years,Number,2014,3180715.7935278523,2761936.400664113,3525176.3124867585
Prevalence,7,Democratic People's Republic of Korea,Female,20-54 years,Number,2014,3022396.9105939004,2601098.3797522653,3378133.0534548606
Prevalence,7,Democratic People's Republic of Korea,Both,20-54 years,Number,2014,6203112.70412175,5368497.624070033,6894550.7173192855
Prevalence,7,Democratic People's Republic of Korea,Male,20-54 years,Rate,2014,46067.15343455596,40001.86002307309,51056.06681415301
Prevalence,7,Democratic People's Republic of Korea,Female,20-54 years,Rate,2014,44302.31214742003,38126.91574095405,49516.6946753749
Prevalence,7,Democratic People's Republic of Korea,Both,20-54 years,Rate,2014,45190.02405159697,39109.80637051221,50227.18876824367
Prevalence,18,Thailand,Male,All ages,Number,2014,9231140.8295687,7969560.588126994,10672995.844460698
Prevalence,18,Thailand,Female,All ages,Number,2014,9502742.042389082,8279640.049775629,10942087.174394855
Prevalence,18,Thailand,Both,All ages,Number,2014,18733882.871957783,16289142.57398209,21543027.204900872
Prevalence,18,Thailand,Male,All ages,Rate,2014,28887.29777245228,24939.395257344448,33399.339775589484
Prevalence,18,Thailand,Female,All ages,Rate,2014,28024.51003062199,24417.46335845409,32269.27874153625
Prevalence,18,Thailand,Both,All ages,Rate,2014,28443.11245798989,24731.33398146331,32708.15503985774
Prevalence,18,Thailand,Male,Age-standardized,Rate,2014,25953.253051511987,22290.4477413623,29793.826032856006
Prevalence,18,Thailand,Female,Age-standardized,Rate,2014,24756.28714862255,21430.98570228913,28436.18242723515
Prevalence,18,Thailand,Both,Age-standardized,Rate,2014,25330.314490431287,21863.21245152102,28951.6584333065
Prevalence,18,Thailand,Male,<20 years,Number,2014,1116830.9327429985,838070.416754243,1419075.7634627745
Prevalence,18,Thailand,Female,<20 years,Number,2014,1077827.1628552887,804504.6024218553,1367620.8798099188
Prevalence,18,Thailand,Both,<20 years,Number,2014,2194658.0955982865,1638841.3411639282,2773639.191308157
Prevalence,18,Thailand,Male,<20 years,Rate,2014,13568.02615963286,10181.45272016086,17239.90311933328
Prevalence,18,Thailand,Female,<20 years,Rate,2014,13557.26421735135,10119.32324122793,17202.38481245157
Prevalence,18,Thailand,Both,<20 years,Rate,2014,13562.73868562426,10127.85403885201,17140.776340227003
Prevalence,18,Thailand,Male,55+ years,Number,2014,2282864.9896216043,1830455.2099444896,2806889.2629121505
Prevalence,18,Thailand,Female,55+ years,Number,2014,2577457.435550379,2102478.56020678,3154297.265926287
Prevalence,18,Thailand,Both,55+ years,Number,2014,4860322.425171985,3960475.2476122943,5893765.5168729
Prevalence,18,Thailand,Male,55+ years,Rate,2014,33720.38022331262,27037.79940630771,41460.78441801323
Prevalence,18,Thailand,Female,55+ years,Rate,2014,32372.24073421856,26406.62117278126,39617.20920448439
Prevalence,18,Thailand,Both,55+ years,Rate,2014,32991.77189504261,26883.627161949797,40006.76303458576
Prevalence,18,Thailand,Male,20-54 years,Number,2014,5831444.907204099,4747950.805233149,7053381.034715675
Prevalence,18,Thailand,Female,20-54 years,Number,2014,5847457.443983418,4821782.754804295,7137978.650901658
Prevalence,18,Thailand,Both,20-54 years,Number,2014,11678902.351187512,9499353.176364018,14221823.618643632
Prevalence,18,Thailand,Male,20-54 years,Rate,2014,34394.91898990327,28004.274397292927,41602.11974124281
Prevalence,18,Thailand,Female,20-54 years,Rate,2014,32492.07842806216,26792.79754201201,39663.009840553146
Prevalence,18,Thailand,Both,20-54 years,Rate,2014,33415.1287937068,27179.104705232498,40690.81610653567
Prevalence,101,Canada,Male,All ages,Number,2014,1979050.953895229,1709065.3216702717,2296655.0407094625
Prevalence,101,Canada,Female,All ages,Number,2014,1600203.2326952384,1381979.766260002,1876800.8639981416
Prevalence,101,Canada,Both,All ages,Number,2014,3579254.1865904657,3103414.8140223166,4163957.542992927
Prevalence,101,Canada,Male,All ages,Rate,2014,11398.02527627521,9843.08650409536,13227.21486951526
Prevalence,101,Canada,Female,All ages,Rate,2014,8906.27373792474,7691.7043079920895,10445.73708190013
Prevalence,101,Canada,Both,All ages,Rate,2014,10130.84872425672,8784.015990612499,11785.81396100096
Prevalence,101,Canada,Male,Age-standardized,Rate,2014,9920.02949524051,8525.53818490049,11438.05913637637
Prevalence,101,Canada,Female,Age-standardized,Rate,2014,7618.9736206650705,6479.27502156789,8929.5718489853
Prevalence,101,Canada,Both,Age-standardized,Rate,2014,8753.41329506023,7490.091644658551,10127.68442279064
Prevalence,101,Canada,Male,<20 years,Number,2014,159559.59956300817,118307.9011594672,206402.021567709
Prevalence,101,Canada,Female,<20 years,Number,2014,111328.2800975716,82357.74015744089,144002.99599372098
Prevalence,101,Canada,Both,<20 years,Number,2014,270887.87966057984,201381.59483633644,352052.00035874906
Prevalence,101,Canada,Male,<20 years,Rate,2014,3852.7899834006894,2856.70995535657,4983.86586220842
