measure_name,location,location_name,sex_name,age_name,metric_name,year,val,lower,upper
Prevalence,91,Portugal,Male,Age-standardized,Rate,2018,5681.88793232369,4803.03426085617,6561.32716190332
Prevalence,91,Portugal,Female,Age-standardized,Rate,2018,5352.77734756236,4535.45068748086,6144.919025535571
Prevalence,91,Portugal,Both,Age-standardized,Rate,2018,5511.8378001111805,4661.30713149826,6346.414268965959
Prevalence,91,Portugal,Male,<20 years,Number,2018,26394.2869041654,19563.034128807296,34590.54101257677
Prevalence,91,Portugal,Female,<20 years,Number,2018,23943.029384995178,17554.6291230724,30868.71350488561
Prevalence,91,Portugal,Both,<20 years,Number,2018,50337.31628916063,37322.07178003947,65210.90035709184
Prevalence,91,Portugal,Male,<20 years,Rate,2018,2548.74968076843,1889.09354405747,3340.21641439
Prevalence,91,Portugal,Female,<20 years,Rate,2018,2425.24992271303,1778.15272409381,3126.76996039988
Prevalence,91,Portugal,Both,<20 years,Rate,2018,2488.47540496852,1845.05381958746,3223.7658587575497
Prevalence,91,Portugal,Male,55+ years,Number,2018,117030.88247737614,95860.3110137638,144379.3078098928
Prevalence,91,Portugal,Female,55+ years,Number,2018,131281.08991537624,108227.42735240568,162120.25417506695
Prevalence,91,Portugal,Both,55+ years,Number,2018,248311.9723927524,202965.1330655061,306397.87296319206
Prevalence,91,Portugal,Male,55+ years,Rate,2018,7043.424032840911,5769.2875939859005,8689.3704033183
Prevalence,91,Portugal,Female,55+ years,Rate,2018,6284.91717629066,5181.25205657069,7761.303404369029
Prevalence,91,Portugal,Both,55+ years,Rate,2018,6620.96394132179,5411.84065521731,8169.760197379041
Prevalence,91,Portugal,Male,20-54 years,Number,2018,194253.30367294367,158827.70421004115,238787.1558922869
Prevalence,91,Portugal,Female,20-54 years,Number,2018,194158.49781595,158284.23263399294,237539.7028966408
Prevalence,91,Portugal,Both,20-54 years,Number,2018,388411.8014888936,318714.5255608355,476161.2444741193
Prevalence,91,Portugal,Male,20-54 years,Rate,2018,8046.070097188101,6578.72384812081,9890.68478265026
Prevalence,91,Portugal,Female,20-54 years,Rate,2018,7655.539988208069,6241.04165443752,9366.03195208131
Prevalence,91,Portugal,Both,20-54 years,Rate,2018,7845.99604671263,6438.0971381265,9618.55233909141
Prevalence,39,Tajikistan,Male,Age-standardized,Rate,2018,25859.66785233646,22857.16435246236,29337.40103148173
Prevalence,39,Tajikistan,Female,Age-standardized,Rate,2018,23992.43658320198,21146.2131384514,27492.88169164564
Prevalence,39,Tajikistan,Both,Age-standardized,Rate,2018,24932.02625881595,21989.69552650136,28411.72135515157
Prevalence,39,Tajikistan,Male,<20 years,Number,2018,318884.6408913369,251253.58796913025,392838.5533685428
Prevalence,39,Tajikistan,Female,<20 years,Number,2018,277239.97192108945,216337.3420511541,348683.29241048807
Prevalence,39,Tajikistan,Both,<20 years,Number,2018,596124.612812426,466998.3418979577,745761.2781550387
Prevalence,39,Tajikistan,Male,<20 years,Rate,2018,14284.47516018778,11254.93415493816,17597.24940615508
Prevalence,39,Tajikistan,Female,<20 years,Rate,2018,13080.19176588036,10206.8035158919,16450.89017533831
Prevalence,39,Tajikistan,Both,<20 years,Rate,2018,13697.947009038642,10730.841175048,17136.347417976798
Prevalence,39,Tajikistan,Male,55+ years,Number,2018,140538.49843903678,110562.90215996932,177525.53552718722
Prevalence,39,Tajikistan,Female,55+ years,Number,2018,133947.44408693063,103544.03830178083,167238.3176374187
Prevalence,39,Tajikistan,Both,55+ years,Number,2018,274485.9425259674,214497.15634029591,343490.0238047391
Prevalence,39,Tajikistan,Male,55+ years,Rate,2018,33613.43299060987,26443.99039608065,42459.84380681089
Prevalence,39,Tajikistan,Female,55+ years,Rate,2018,31093.87489058223,24036.18370300331,38821.84808360018
Prevalence,39,Tajikistan,Both,55+ years,Rate,2018,32334.833624145333,25268.06946574181,40463.6123404725
Prevalence,39,Tajikistan,Male,20-54 years,Number,2018,697946.9435996738,565309.1904599849,825776.109516722
Prevalence,39,Tajikistan,Female,20-54 years,Number,2018,643461.7910865094,518587.5718170706,772558.5814124465
Prevalence,39,Tajikistan,Both,20-54 years,Number,2018,1341408.7346861842,1085324.7483947517,1590736.7454001962
Prevalence,39,Tajikistan,Male,20-54 years,Rate,2018,31816.70959294648,25770.265932141578,37643.9483061288
Prevalence,39,Tajikistan,Female,20-54 years,Rate,2018,29787.80818240548,24006.99983907746,35764.0922142824
Prevalence,39,Tajikistan,Both,20-54 years,Rate,2018,30810.063926012182,24928.2146551314,36536.738987839104
Prevalence,93,Sweden,Male,Age-standardized,Rate,2018,6677.386492870779,5647.97084555207,7784.013504945091
Prevalence,93,Sweden,Female,Age-standardized,Rate,2018,6255.507392269161,5327.07572599858,7341.05072125745
Prevalence,93,Sweden,Both,Age-standardized,Rate,2018,6469.653078267839,5514.15850139932,7515.76119275853
Prevalence,93,Sweden,Male,<20 years,Number,2018,33913.62249995543,25328.54639050104,42734.3207222324
Prevalence,93,Sweden,Female,<20 years,Number,2018,29778.10240930106,21912.89700291876,38064.651975897694
Prevalence,93,Sweden,Both,<20 years,Number,2018,63691.72490925646,47007.08626916396,80106.4137344688
Prevalence,93,Sweden,Male,<20 years,Rate,2018,2784.54884893008,2079.65323364776,3508.79071019493
Prevalence,93,Sweden,Female,<20 years,Rate,2018,2609.35232178573,1920.1515222729,3335.47405560171
Prevalence,93,Sweden,Both,<20 years,Rate,2018,2699.79913655164,1992.56168838431,3395.5938065847
Prevalence,93,Sweden,Male,55+ years,Number,2018,126186.87778459275,100365.72625223704,156575.73546557885
Prevalence,93,Sweden,Female,55+ years,Number,2018,122150.64492312651,99648.06496785762,151342.8109765132
Prevalence,93,Sweden,Both,55+ years,Number,2018,248337.5227077191,200830.99008794865,305737.8304469425
Prevalence,93,Sweden,Male,55+ years,Rate,2018,8241.75756175249,6555.277361662041,10226.57248056546
Prevalence,93,Sweden,Female,55+ years,Rate,2018,7311.588145690261,5964.64808694611,9058.947690106
Prevalence,93,Sweden,Both,55+ years,Rate,2018,7756.397735525079,6272.61245001139,9549.19816339661
Prevalence,93,Sweden,Male,20-54 years,Number,2018,220811.3186168282,175185.94835920766,272922.4367543642
Prevalence,93,Sweden,Female,20-54 years,Number,2018,199386.6373912619,158551.8534570213,250123.7569114098
Prevalence,93,Sweden,Both,20-54 years,Number,2018,420197.9560080906,334629.61524302256,524306.6145850209
Prevalence,93,Sweden,Male,20-54 years,Rate,2018,9303.04006097517,7380.789652969499,11498.54264070009
Prevalence,93,Sweden,Female,20-54 years,Rate,2018,8809.80119304352,7005.53620854706,11051.59603911971
Prevalence,93,Sweden,Both,20-54 years,Rate,2018,9062.2873820719,7216.859807442839,11307.568610826833
Prevalence,52,Romania,Male,Age-standardized,Rate,2018,14933.245415390738,12941.12855597808,16977.02259874843
Prevalence,52,Romania,Female,Age-standardized,Rate,2018,13757.9257994428,11979.29541812874,15770.22335137226
Prevalence,52,Romania,Both,Age-standardized,Rate,2018,14344.160209169171,12497.12266011543,16338.41258964273
Prevalence,52,Romania,Male,<20 years,Number,2018,187318.97828627183,145976.86129153022,237556.5898569901
Prevalence,52,Romania,Female,<20 years,Number,2018,163896.50670028315,126822.05140381296,204670.3698033676
